[WF] ALGO=gwo WINDOW=Y3 RUN=22 at Thu Jun  4 02:29:34 AM +03 2026
[2026-06-04 02:29:38] [WF] [INFO] Tek kosu: gwo/Y3/run_022, seed=42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [16104:24864] (8760 saat)
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y3/run_022/gwo_running.db
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Seed: 42022
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 02:30:49] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42022 | Pop: 40 | MaxIter: 50
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 02:30:49] [OPT.GWO] [INFO] ============================================================
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42022 | Mode: joint
[2026-06-04 02:30:49] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 02:30:49] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 02:31:00] [INFO]  i:T-0 | ind 0 (I) | wavelet=coif5 | level=7 | mode=symmetric | look_back=46 | hidden=187 | layers=4 | dropout=0.390 | lr=0.00380 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 12 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=42 | hidden=182 | layers=2 | dropout=0.056 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 13 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=45 | hidden=153 | layers=3 | dropout=0.027 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 14 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=55 | hidden=141 | layers=3 | dropout=0.058 | lr=0.00585 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 15 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=45 | hidden=121 | layers=3 | dropout=0.031 | lr=0.00605 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 16 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=49 | hidden=129 | layers=3 | dropout=0.057 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 17 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=58 | hidden=122 | layers=3 | dropout=0.045 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 18 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=57 | hidden=137 | layers=4 | dropout=0.045 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 19 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=39 | hidden=121 | layers=3 | dropout=0.045 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 20 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=51 | hidden=66 | layers=3 | dropout=0.036 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 21 (W) | wavelet=sym6 | level=4 | mode=symmetric | look_back=52 | hidden=141 | layers=2 | dropout=0.057 | lr=0.00409 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 22 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=51 | hidden=83 | layers=3 | dropout=0.079 | lr=0.00168 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 23 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=57 | hidden=115 | layers=3 | dropout=0.033 | lr=0.00173 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 24 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=47 | hidden=123 | layers=2 | dropout=0.042 | lr=0.00399 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 25 (W) | wavelet=db6 | level=4 | mode=symmetric | look_back=44 | hidden=103 | layers=2 | dropout=0.074 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 26 (W) | wavelet=db6 | level=6 | mode=symmetric | look_back=43 | hidden=111 | layers=4 | dropout=0.017 | lr=0.00386 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 27 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=51 | hidden=164 | layers=2 | dropout=0.045 | lr=0.00354 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 28 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=43 | hidden=121 | layers=3 | dropout=0.060 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 29 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=57 | hidden=120 | layers=3 | dropout=0.035 | lr=0.00882 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 30 (W) | wavelet=sym5 | level=4 | mode=symmetric | look_back=57 | hidden=125 | layers=4 | dropout=0.037 | lr=0.00618 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 31 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=52 | hidden=98 | layers=3 | dropout=0.033 | lr=0.00600 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 32 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=47 | hidden=74 | layers=3 | dropout=0.049 | lr=0.00256 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 33 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=57 | hidden=93 | layers=3 | dropout=0.039 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:03:17] [INFO]  i:T-16 | ind 34 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=39 | hidden=139 | layers=3 | dropout=0.046 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:06:30] [INFO]  i:T-16 | ind 35 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=70 | hidden=72 | layers=3 | dropout=0.011 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:06:30] [INFO]  i:T-16 | ind 36 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=31 | hidden=32 | layers=2 | dropout=0.048 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:06:37] [INFO]  i:T-16 | ind 37 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=58 | hidden=183 | layers=4 | dropout=0.049 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:06:42] [INFO]  i:T-16 | ind 38 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=53 | hidden=108 | layers=3 | dropout=0.036 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:06:53] [INFO]  i:T-16 | ind 39 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=44 | hidden=94 | layers=3 | dropout=0.043 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:51] [OPT.GWO] [INFO] 
[ITER 17] α=0.051925 β=0.052433 δ=0.053470 | a=1.347 | Duration: 1899.0s
[2026-06-04 19:34:51] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 19:34:51] [OPT.GWO] [INFO] GWO ITERATION 18/50
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 0 (W) | wavelet=sym8 | level=4 | mode=symmetric | look_back=41 | hidden=145 | layers=1 | dropout=0.060 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 1 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=42 | hidden=121 | layers=2 | dropout=0.041 | lr=0.00505 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 2 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=49 | hidden=78 | layers=3 | dropout=0.054 | lr=0.00262 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 3 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=49 | hidden=56 | layers=3 | dropout=0.035 | lr=0.00731 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 6 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=57 | hidden=98 | layers=4 | dropout=0.042 | lr=0.00725 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 4 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=51 | hidden=125 | layers=2 | dropout=0.053 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 5 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=57 | hidden=73 | layers=2 | dropout=0.035 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 7 (W) | wavelet=db7 | level=7 | mode=symmetric | look_back=58 | hidden=144 | layers=3 | dropout=0.035 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 8 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=51 | hidden=97 | layers=4 | dropout=0.063 | lr=0.00939 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 10 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=51 | hidden=161 | layers=3 | dropout=0.039 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 9 (W) | wavelet=sym5 | level=3 | mode=symmetric | look_back=55 | hidden=167 | layers=2 | dropout=0.029 | lr=0.00406 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 11 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=46 | hidden=132 | layers=4 | dropout=0.046 | lr=0.00040 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 12 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=41 | hidden=116 | layers=3 | dropout=0.006 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 13 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=51 | hidden=157 | layers=3 | dropout=0.040 | lr=0.00130 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 14 (W) | wavelet=sym7 | level=3 | mode=symmetric | look_back=46 | hidden=103 | layers=1 | dropout=0.031 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 15 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=63 | hidden=136 | layers=3 | dropout=0.028 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 16 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=41 | hidden=87 | layers=3 | dropout=0.063 | lr=0.00042 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 17 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=50 | hidden=146 | layers=3 | dropout=0.038 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 18 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=51 | hidden=119 | layers=4 | dropout=0.037 | lr=0.00811 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 19 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=58 | hidden=125 | layers=3 | dropout=0.065 | lr=0.00199 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 20 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=50 | hidden=162 | layers=3 | dropout=0.054 | lr=0.00229 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 21 (W) | wavelet=sym5 | level=4 | mode=symmetric | look_back=46 | hidden=143 | layers=2 | dropout=0.045 | lr=0.00076 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 22 (W) | wavelet=db7 | level=5 | mode=symmetric | look_back=47 | hidden=121 | layers=2 | dropout=0.084 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 23 (W) | wavelet=coif3 | level=5 | mode=symmetric | look_back=52 | hidden=120 | layers=3 | dropout=0.035 | lr=0.00101 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 24 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=39 | hidden=133 | layers=3 | dropout=0.061 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 25 (W) | wavelet=sym7 | level=4 | mode=symmetric | look_back=45 | hidden=162 | layers=2 | dropout=0.019 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 26 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=47 | hidden=123 | layers=4 | dropout=0.052 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 27 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=56 | hidden=146 | layers=3 | dropout=0.036 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 28 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=53 | hidden=76 | layers=3 | dropout=0.049 | lr=0.00377 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 29 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=49 | hidden=119 | layers=3 | dropout=0.033 | lr=0.00211 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 30 (W) | wavelet=sym8 | level=3 | mode=symmetric | look_back=57 | hidden=94 | layers=3 | dropout=0.034 | lr=0.00117 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 31 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=51 | hidden=112 | layers=3 | dropout=0.044 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 32 (W) | wavelet=coif3 | level=3 | mode=symmetric | look_back=65 | hidden=121 | layers=4 | dropout=0.040 | lr=0.00963 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 33 (W) | wavelet=sym6 | level=5 | mode=symmetric | look_back=48 | hidden=159 | layers=3 | dropout=0.043 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:34:58] [INFO]  i:T-17 | ind 34 (W) | wavelet=db7 | level=6 | mode=symmetric | look_back=38 | hidden=134 | layers=3 | dropout=0.054 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:36:20] [INFO]  i:T-17 | ind 35 (W) | wavelet=sym6 | level=4 | mode=symmetric | look_back=65 | hidden=139 | layers=3 | dropout=0.037 | lr=0.00472 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:36:39] [INFO]  i:T-17 | ind 36 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=53 | hidden=66 | layers=2 | dropout=0.044 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:37:06] [INFO]  i:T-17 | ind 37 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=45 | hidden=160 | layers=3 | dropout=0.060 | lr=0.00365 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:37:24] [INFO]  i:T-17 | ind 38 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=37 | hidden=113 | layers=3 | dropout=0.045 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:37:59] [INFO]  i:T-17 | ind 39 (W) | wavelet=sym5 | level=5 | mode=symmetric | look_back=54 | hidden=99 | layers=2 | dropout=0.034 | lr=0.00270 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:23] [OPT.GWO] [INFO] 
[ITER 18] α=0.051925 β=0.052044 δ=0.052433 | a=1.306 | Duration: 932.1s
[2026-06-04 19:50:23] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 19:50:23] [OPT.GWO] [INFO] GWO ITERATION 19/50
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 0 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=50 | hidden=148 | layers=1 | dropout=0.057 | lr=0.00199 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 1 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=39 | hidden=148 | layers=3 | dropout=0.048 | lr=0.00613 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 2 (W) | wavelet=coif4 | level=5 | mode=symmetric | look_back=38 | hidden=173 | layers=4 | dropout=0.028 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 3 (W) | wavelet=coif5 | level=7 | mode=symmetric | look_back=60 | hidden=256 | layers=3 | dropout=0.048 | lr=0.00147 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 4 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=57 | hidden=122 | layers=2 | dropout=0.041 | lr=0.00196 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 5 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=48 | hidden=167 | layers=3 | dropout=0.074 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 6 (W) | wavelet=sym5 | level=4 | mode=symmetric | look_back=49 | hidden=129 | layers=4 | dropout=0.052 | lr=0.00295 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 7 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=27 | hidden=161 | layers=3 | dropout=0.029 | lr=0.00820 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 8 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=44 | hidden=168 | layers=3 | dropout=0.034 | lr=0.00867 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 9 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=52 | hidden=99 | layers=1 | dropout=0.068 | lr=0.00156 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 10 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=52 | hidden=148 | layers=2 | dropout=0.058 | lr=0.00217 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 11 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=57 | hidden=119 | layers=2 | dropout=0.047 | lr=0.00510 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 12 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=44 | hidden=182 | layers=3 | dropout=0.041 | lr=0.00267 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 13 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=58 | hidden=149 | layers=3 | dropout=0.110 | lr=0.00217 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 14 (W) | wavelet=sym7 | level=6 | mode=symmetric | look_back=56 | hidden=75 | layers=2 | dropout=0.044 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 15 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=56 | hidden=138 | layers=2 | dropout=0.022 | lr=0.00813 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 16 (W) | wavelet=sym6 | level=7 | mode=symmetric | look_back=44 | hidden=256 | layers=3 | dropout=0.047 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 17 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=42 | hidden=119 | layers=3 | dropout=0.047 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 18 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=60 | hidden=145 | layers=3 | dropout=0.044 | lr=0.00685 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 19 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=49 | hidden=97 | layers=3 | dropout=0.052 | lr=0.00147 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 20 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=56 | hidden=179 | layers=3 | dropout=0.060 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 21 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=51 | hidden=168 | layers=4 | dropout=0.055 | lr=0.00797 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 22 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=67 | hidden=194 | layers=3 | dropout=0.039 | lr=0.00280 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 23 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=52 | hidden=196 | layers=2 | dropout=0.049 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:28] [INFO]  i:T-18 | ind 24 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=59 | hidden=119 | layers=3 | dropout=0.051 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 25 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=35 | hidden=115 | layers=3 | dropout=0.053 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 26 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=49 | hidden=137 | layers=3 | dropout=0.049 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 27 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=61 | hidden=158 | layers=3 | dropout=0.044 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 28 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=47 | hidden=128 | layers=3 | dropout=0.068 | lr=0.00620 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 29 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=57 | hidden=145 | layers=3 | dropout=0.073 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 30 (W) | wavelet=sym8 | level=5 | mode=symmetric | look_back=43 | hidden=117 | layers=4 | dropout=0.040 | lr=0.00353 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 31 (W) | wavelet=sym7 | level=5 | mode=symmetric | look_back=54 | hidden=83 | layers=3 | dropout=0.065 | lr=0.00292 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 32 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=48 | hidden=156 | layers=3 | dropout=0.053 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 33 (W) | wavelet=sym8 | level=6 | mode=symmetric | look_back=63 | hidden=185 | layers=2 | dropout=0.059 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:50:29] [INFO]  i:T-18 | ind 34 (W) | wavelet=sym7 | level=7 | mode=symmetric | look_back=66 | hidden=157 | layers=3 | dropout=0.083 | lr=0.00176 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 19:52:12] [INFO]  i:T-18 | ind 35 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=56 | hidden=179 | layers=4 | dropout=0.067 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:52:56] [INFO]  i:T-18 | ind 36 (W) | wavelet=coif4 | level=7 | mode=symmetric | look_back=40 | hidden=78 | layers=2 | dropout=0.058 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:53:09] [INFO]  i:T-18 | ind 37 (W) | wavelet=sym5 | level=6 | mode=symmetric | look_back=51 | hidden=140 | layers=3 | dropout=0.051 | lr=0.00850 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 19:53:47] [INFO]  i:T-18 | ind 38 (W) | wavelet=sym5 | level=7 | mode=symmetric | look_back=47 | hidden=81 | layers=3 | dropout=0.045 | lr=0.00356 | batch=32 | ablation[dwt=True, bi=True]
